PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,BALANCE_AS_OF_DATE,STOCK_MT,SELL_VALUE_USD,STATUS,DAYS_LEFT,LOSS_VALUE_USD
CHINA-WAREHOUSE,MAT-0001,V3011A,2023-12-31,1.3,2189.46,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0001,V9468A,2023-12-31,1.45,2442.1600000000003,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0001,V9135A,2023-12-31,254.875,429260.44000000006,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0001,V6285A,2023-12-31,316.45,532965.16,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0001,V4634A,2023-12-31,544.25,916625.92,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0001,V4193A,2023-12-31,23.95,40336.66,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0001,V2662A,2023-12-31,254.925,429344.72000000003,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0001,V6964A,2023-12-31,170.925,287871.92000000004,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0001,V1126A,2023-12-31,83.95,141388.66,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0001,V8818A,2023-12-31,254.9,429302.58,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0201,V2440A,2023-12-31,0.775,1152.3400000000001,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0201,V2478A,2023-12-31,1.3,1932.8400000000001,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0201,V9112A,2023-12-31,35.4,52632.72000000001,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0201,V5858A,2023-12-31,44.9,66757.32,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0201,V8517A,2023-12-31,61.425,91326.76000000001,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0201,V6160A,2023-12-31,167.95,249708.06000000003,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0201,V3718A,2023-12-31,211.425,314346.76,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0201,V1024A,2023-12-31,298.375,443624.02,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0262,E9917A,2023-12-31,49.5,50935.50000000001,Expired,,10187.100000000002
CHINA-WAREHOUSE,MAT-0319,S5659A,2023-12-31,1.025,1054.76,Healthy,240.0,0.0
CHINA-WAREHOUSE,MAT-0319,S5796A,2023-12-31,593.925,611148.8600000001,Healthy,240.0,0.0
CHINA-WAREHOUSE,MAT-0319,S9864A,2023-12-31,217.025,223318.76,Healthy,240.0,0.0
CHINA-WAREHOUSE,MAT-0319,S4343A,2023-12-31,148.5,152806.5,Healthy,240.0,0.0
CHINA-WAREHOUSE,MAT-0048,SCRAP,2023-12-31,0.024,4.340000000000001,Expired,,0.4340000000000001
CHINA-WAREHOUSE,MAT-0205,SCRAP,2023-12-31,0.325,274.82000000000005,Expired,,41.223000000000006
CHINA-WAREHOUSE,MAT-0176,T5521A,2023-12-31,1.2,2136.96,Healthy,194.0,0.0
CHINA-WAREHOUSE,MAT-0176,T5551A,2023-12-31,1.375,2448.6000000000004,Healthy,194.0,0.0
CHINA-WAREHOUSE,MAT-0176,T7421A,2023-12-31,1.075,1914.3600000000001,Healthy,194.0,0.0
CHINA-WAREHOUSE,MAT-0176,T1621A,2023-12-31,4.15,7390.320000000001,Healthy,194.0,0.0
CHINA-WAREHOUSE,MAT-0176,T2831A,2023-12-31,19.5,34725.600000000006,Healthy,194.0,0.0
CHINA-WAREHOUSE,MAT-0176,T2572A,2023-12-31,153.0,272462.4,Healthy,194.0,0.0
CHINA-WAREHOUSE,MAT-0096,M3832A,2023-12-31,74.25,47401.200000000004,Expired,,2370.0600000000004
CHINA-WAREHOUSE,MAT-0096,M8913A,2023-12-31,39.875,25456.2,Expired,,1272.8100000000002
CHINA-WAREHOUSE,MAT-0096,M9260B,2023-12-31,34.35,21929.04,Expired,,1096.452
CHINA-WAREHOUSE,MAT-0096,M4796B,2023-12-31,4.125,2633.4,Expired,,131.67000000000002
CHINA-WAREHOUSE,MAT-0096,M9345B,2023-12-31,1.375,877.8000000000001,Expired,,43.89000000000001
CHINA-WAREHOUSE,MAT-0096,M4548C,2023-12-31,68.675,43842.12,Expired,,2192.106
CHINA-WAREHOUSE,MAT-0315,M6104A,2023-12-31,1.375,583.24,Healthy,267.0,0.0
CHINA-WAREHOUSE,MAT-0315,M9941B,2023-12-31,6.15,2608.9,Healthy,267.0,0.0
CHINA-WAREHOUSE,MAT-0146,R3704A,2023-12-31,71.35,45549.840000000004,Healthy,157.0,0.0
CHINA-WAREHOUSE,MAT-0146,S8199A,2023-12-31,0.0,15513.12,Healthy,157.0,0.0
CHINA-WAREHOUSE,MAT-0146,S9026A,2023-12-31,0.0,2856.84,Healthy,157.0,0.0
CHINA-WAREHOUSE,MAT-0146,S4280A,2023-12-31,1.125,718.2,Healthy,157.0,0.0
CHINA-WAREHOUSE,MAT-0146,S4444A,2023-12-31,148.425,94754.52,Healthy,157.0,0.0
CHINA-WAREHOUSE,MAT-0146,S5192A,2023-12-31,262.55,167611.92,Healthy,157.0,0.0
CHINA-WAREHOUSE,MAT-0049,S7146A,2023-12-31,0.0,798.0000000000001,Healthy,172.0,0.0
CHINA-WAREHOUSE,MAT-0049,S6930A,2023-12-31,1.325,16646.280000000002,Healthy,172.0,0.0
CHINA-WAREHOUSE,MAT-0049,S8053A,2023-12-31,19.15,12225.36,Healthy,172.0,0.0
CHINA-WAREHOUSE,MAT-0049,S8187A,2023-12-31,123.7,78970.08,Healthy,172.0,0.0
CHINA-WAREHOUSE,MAT-0013,V6093A,2023-12-31,62.425,93949.66,Healthy,100.0,0.0
CHINA-WAREHOUSE,MAT-0013,V9843A,2023-12-31,232.45,349837.32,Healthy,100.0,0.0
CHINA-WAREHOUSE,MAT-0013,V5617A,2023-12-31,91.4,137557.0,Healthy,100.0,0.0
CHINA-WAREHOUSE,MAT-0147,V2793A,2023-12-31,19.3,1351.0000000000002,Healthy,108.0,0.0
CHINA-WAREHOUSE,MAT-0003,7795,2023-12-31,73.372,9553.04,Healthy,250.0,0.0
CHINA-WAREHOUSE,MAT-0003,8045,2023-12-31,39.168,5099.64,Healthy,250.0,0.0
CHINA-WAREHOUSE,MAT-0004,V3262A,2023-12-31,0.15,223.02,Expired,,78.057
CHINA-WAREHOUSE,MAT-0004,V9383A,2023-12-31,0.125,185.92000000000002,Expired,,65.072
CHINA-WAREHOUSE,MAT-0004,V8928C,2023-12-31,4.5,6690.6,Expired,,2341.71
CHINA-WAREHOUSE,MAT-0004,V2541A,2023-12-31,2.975,4423.3,Expired,,1548.155
CHINA-WAREHOUSE,MAT-0004,V9606A,2023-12-31,1.475,2193.1000000000004,Expired,,767.585
CHINA-WAREHOUSE,MAT-0004,V6032A,2023-12-31,51.0,75826.8,Expired,,26539.38
CHINA-WAREHOUSE,MAT-0004,V7115A,2023-12-31,25.45,37839.060000000005,Expired,,13243.671
CHINA-WAREHOUSE,MAT-0320,M7894A,2023-12-31,16.5,10533.6,Healthy,269.0,0.0
CHINA-WAREHOUSE,MAT-0321,R2954A,2023-12-31,138.8,142825.2,Near Expiry,76.0,0.0
CHINA-WAREHOUSE,MAT-0321,S8453A,2023-12-31,0.775,797.44,Near Expiry,76.0,0.0
CHINA-WAREHOUSE,MAT-0321,S9604A,2023-12-31,0.85,874.72,Near Expiry,76.0,0.0
CHINA-WAREHOUSE,MAT-0321,S2763A,2023-12-31,57.625,59296.16,Near Expiry,76.0,0.0
CHINA-WAREHOUSE,MAT-0382,S6463A,2023-12-31,0.05,51.52,Healthy,186.0,0.0
CHINA-WAREHOUSE,MAT-0382,S7794A,2023-12-31,0.0,25030.460000000003,Healthy,186.0,0.0
CHINA-WAREHOUSE,MAT-0382,S9368A,2023-12-31,406.675,418468.54000000004,Healthy,186.0,0.0
CHINA-WAREHOUSE,MAT-0382,S1745A,2023-12-31,0.9,926.1000000000001,Healthy,186.0,0.0
CHINA-WAREHOUSE,MAT-0382,S9467A,2023-12-31,251.575,258870.64,Healthy,186.0,0.0
CHINA-WAREHOUSE,MAT-0382,S5257A,2023-12-31,221.325,227743.46000000002,Healthy,186.0,0.0
CHINA-WAREHOUSE,MAT-0382,S9812A,2023-12-31,395.9,407381.10000000003,Healthy,186.0,0.0
CHINA-WAREHOUSE,MAT-0382,S5223A,2023-12-31,269.35,277161.22000000003,Healthy,186.0,0.0
CHINA-WAREHOUSE,MAT-0053,R9300A,2023-12-31,1.3,1381.38,Near Expiry,55.0,0.0
CHINA-WAREHOUSE,MAT-0053,S8578A,2023-12-31,1.375,1461.0400000000002,Near Expiry,55.0,0.0
CHINA-WAREHOUSE,MAT-0264,S7455A,2023-12-31,108.225,114999.92000000001,Healthy,213.0,0.0
CHINA-WAREHOUSE,MAT-0264,S6456A,2023-12-31,445.25,473122.72000000003,Healthy,213.0,0.0
CHINA-WAREHOUSE,MAT-0264,S5757A,2023-12-31,130.575,138748.96000000002,Healthy,213.0,0.0
CHINA-WAREHOUSE,MAT-0097,E5502A,2023-12-31,0.8,850.08,Healthy,206.0,0.0
CHINA-WAREHOUSE,MAT-0097,E5352A,2023-12-31,147.075,156281.86000000002,Healthy,206.0,0.0
CHINA-WAREHOUSE,MAT-0265,E7628A,2023-12-31,1.25,1328.3200000000002,Healthy,228.0,0.0
CHINA-WAREHOUSE,MAT-0265,E7511A,2023-12-31,2.75,2922.2200000000003,Healthy,228.0,0.0
CHINA-WAREHOUSE,MAT-0265,E2564A,2023-12-31,0.0,49464.100000000006,Healthy,228.0,0.0
CHINA-WAREHOUSE,MAT-0265,E1798A,2023-12-31,0.0,34932.94,Healthy,228.0,0.0
CHINA-WAREHOUSE,MAT-0265,E5228A,2023-12-31,0.0,17532.9,Healthy,228.0,0.0
CHINA-WAREHOUSE,MAT-0266,E1274A,2023-12-31,0.5,531.3000000000001,Healthy,237.0,0.0
CHINA-WAREHOUSE,MAT-0266,E5970A,2023-12-31,9.625,10227.560000000001,Healthy,237.0,0.0
CHINA-WAREHOUSE,MAT-0316,E2694A,2023-12-31,0.0,159.46,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0316,E5167A,2023-12-31,0.0,1354.7800000000002,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0316,E2205A,2023-12-31,0.0,68086.06000000001,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0316,E5537A,2023-12-31,1.0,1062.6000000000001,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0316,E7981A,2023-12-31,1.3,1381.38,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0316,E3713A,2023-12-31,1.375,1461.0400000000002,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0316,E8965A,2023-12-31,137.425,146027.84000000003,Healthy,136.0,0.0
CHINA-WAREHOUSE,MAT-0101,E5517A,2023-12-31,173.1,183936.06000000003,Healthy,236.0,0.0
CHINA-WAREHOUSE,MAT-0153,E3128A,2023-12-31,0.0,1381.38,Healthy,150.0,0.0
CHINA-WAREHOUSE,MAT-0153,E4127A,2023-12-31,0.0,195305.88,Healthy,150.0,0.0
CHINA-WAREHOUSE,MAT-0153,E9851A,2023-12-31,0.0,157716.44,Healthy,150.0,0.0
CHINA-WAREHOUSE,MAT-0153,E1878A,2023-12-31,2.15,2284.6600000000003,Healthy,150.0,0.0
CHINA-WAREHOUSE,MAT-0153,E9166A,2023-12-31,1.275,1354.7800000000002,Healthy,150.0,0.0
CHINA-WAREHOUSE,MAT-0153,E2436A,2023-12-31,21.975,23350.600000000002,Healthy,150.0,0.0
CHINA-WAREHOUSE,MAT-0322,E8696A,2023-12-31,0.775,823.4800000000001,Healthy,120.0,0.0
CHINA-WAREHOUSE,MAT-0322,E2050A,2023-12-31,1.275,1354.7800000000002,Healthy,120.0,0.0
CHINA-WAREHOUSE,MAT-0322,E1699A,2023-12-31,1.125,1354.7800000000002,Healthy,120.0,0.0
CHINA-WAREHOUSE,MAT-0383,M9989B,2023-12-31,0.0,231.00000000000003,Expired,,11.550000000000002
CHINA-WAREHOUSE,MAT-0383,M9652A,2023-12-31,0.0,2502.5000000000005,Expired,,125.12500000000003
CHINA-WAREHOUSE,MAT-0383,M8170A,2023-12-31,0.0,2271.5,Expired,,113.575
CHINA-WAREHOUSE,MAT-0383,M5350A,2023-12-31,0.0,1963.5000000000002,Expired,,98.17500000000001
CHINA-WAREHOUSE,MAT-0383,M7382A,2023-12-31,0.0,1732.5000000000002,Expired,,86.62500000000001
CHINA-WAREHOUSE,MAT-0148,M3040C,2023-12-31,2.175,1227.1000000000001,Expired,,184.06500000000003
CHINA-WAREHOUSE,MAT-0148,M3886B,2023-12-31,6.875,3878.84,Expired,,581.826
CHINA-WAREHOUSE,MAT-0148,M5555C,2023-12-31,28.825,16263.100000000002,Expired,,2439.465
CHINA-WAREHOUSE,MAT-0148,M4427A,2023-12-31,87.9,49593.18000000001,Expired,,7438.977000000001
CHINA-WAREHOUSE,MAT-0148,M4285B,2023-12-31,16.475,9295.160000000002,Expired,,1394.2740000000001
CHINA-WAREHOUSE,MAT-0148,M6564A,2023-12-31,28.875,16291.240000000002,Expired,,2443.686
CHINA-WAREHOUSE,MAT-0148,M5463B,2023-12-31,65.9,37180.780000000006,Expired,,5577.117000000001
CHINA-WAREHOUSE,MAT-0148,M6310A,2023-12-31,45.375,25600.54,Expired,,3840.081
CHINA-WAREHOUSE,MAT-0154,M4759B,2023-12-31,1.25,57.82000000000001,Expired,,11.564000000000002
CHINA-WAREHOUSE,MAT-0154,M8847A,2023-12-31,1.325,61.18000000000001,Expired,,12.236000000000002
CHINA-WAREHOUSE,MAT-0154,M8280B,2023-12-31,0.75,34.720000000000006,Expired,,6.944000000000002
CHINA-WAREHOUSE,MAT-0154,M3594A,2023-12-31,1.175,54.32000000000001,Expired,,10.864000000000003
CHINA-WAREHOUSE,MAT-0154,M7223B,2023-12-31,34.325,1585.7800000000002,Expired,,317.15600000000006
CHINA-WAREHOUSE,MAT-0154,M2220A,2023-12-31,90.675,4189.22,Expired,,837.844
CHINA-WAREHOUSE,MAT-0154,M6329B,2023-12-31,8.25,381.22,Expired,,76.24400000000001
CHINA-WAREHOUSE,MAT-0384,S7091A,2023-12-31,24.75,25467.820000000003,Healthy,283.0,0.0
CHINA-WAREHOUSE,MAT-0054,M7882B,2023-12-31,0.0,57911.700000000004,Expired,,14477.925000000001
CHINA-WAREHOUSE,MAT-0378,M6884C,2023-12-31,1.2,470.40000000000003,Healthy,210.0,0.0
CHINA-WAREHOUSE,MAT-0378,M4681A,2023-12-31,5.5,2156.0,Healthy,210.0,0.0
CHINA-WAREHOUSE,MAT-0378,M5033B,2023-12-31,82.425,32310.600000000002,Healthy,210.0,0.0
CHINA-WAREHOUSE,MAT-0155,SCRAP,2023-12-31,0.175,41.720000000000006,Expired,,8.344000000000001
CHINA-WAREHOUSE,MAT-0149,N5854A,2023-12-31,0.0,4511.64,Expired,,902.3280000000001
CHINA-WAREHOUSE,MAT-0002,N9650A,2023-12-31,1.175,1248.5200000000002,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0267,N5963A,2023-12-31,9.4,9988.44,Healthy,127.0,0.0
CHINA-WAREHOUSE,MAT-0415,N3813A,2023-12-31,1.275,1354.7800000000002,Healthy,289.0,0.0
CHINA-WAREHOUSE,MAT-0415,N4780A,2023-12-31,114.85,122039.68000000001,Healthy,289.0,0.0
CHINA-WAREHOUSE,MAT-0415,N4804A,2023-12-31,486.325,516768.98000000004,Healthy,289.0,0.0
CHINA-WAREHOUSE,MAT-0415,N3272A,2023-12-31,255.55,271547.5,Healthy,289.0,0.0
CHINA-WAREHOUSE,MAT-0415,N1438A,2023-12-31,24.75,26299.420000000002,Healthy,289.0,0.0
CHINA-WAREHOUSE,MAT-0156,M5851A,2023-12-31,0.075,79.66000000000001,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N5558A,2023-12-31,0.65,690.7600000000001,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N3631A,2023-12-31,1.25,1328.3200000000002,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N8164A,2023-12-31,0.0,797.0200000000001,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N6530A,2023-12-31,0.0,929.7400000000001,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N9204A,2023-12-31,0.0,160293.28000000003,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N5502A,2023-12-31,6.775,7199.080000000001,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N7663A,2023-12-31,1.25,1328.3200000000002,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N6455A,2023-12-31,16.475,17506.300000000003,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N4912A,2023-12-31,1.35,1434.5800000000002,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N9407A,2023-12-31,1.325,1407.9800000000002,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N4387A,2023-12-31,1.275,1354.7800000000002,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N7952A,2023-12-31,123.675,131417.02000000002,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0156,N7602A,2023-12-31,13.65,14504.560000000001,Healthy,314.0,0.0
CHINA-WAREHOUSE,MAT-0005,L7966A,2023-12-31,0.025,24.92,Expired,,4.984000000000001
CHINA-WAREHOUSE,MAT-0379,E7326A,2023-12-31,0.925,378.14000000000004,Healthy,236.0,0.0
CHINA-WAREHOUSE,MAT-0379,E9728A,2023-12-31,1.2,490.56000000000006,Healthy,236.0,0.0
CHINA-WAREHOUSE,MAT-0379,E4510A,2023-12-31,83.75,34237.0,Healthy,236.0,0.0
CHINA-WAREHOUSE,MAT-0379,E9973A,2023-12-31,0.0,3730.3,Healthy,236.0,0.0
CHINA-WAREHOUSE,MAT-0351,4842B,2023-12-31,6.825,3573.6400000000003,Healthy,261.0,0.0
CHINA-WAREHOUSE,MAT-0385,M2584B,2023-12-31,0.65,615.1600000000001,Expired,,30.758000000000006
CHINA-WAREHOUSE,MAT-0150,P5297A,2023-12-31,0.975,540.5400000000001,Healthy,215.0,0.0
CHINA-WAREHOUSE,MAT-0150,P9201A,2023-12-31,101.925,56507.22000000001,Healthy,215.0,0.0
CHINA-WAREHOUSE,MAT-0150,P1963A,2023-12-31,153.0,84823.20000000001,Healthy,215.0,0.0
CHINA-WAREHOUSE,MAT-0268,P2678A,2023-12-31,0.075,181.86,Healthy,376.0,0.0
CHINA-WAREHOUSE,MAT-0268,P6306A,2023-12-31,1.275,1324.5400000000002,Healthy,376.0,0.0
CHINA-WAREHOUSE,MAT-0268,P8431A,2023-12-31,118.5,123097.80000000002,Healthy,376.0,0.0
CHINA-WAREHOUSE,MAT-0268,P6923A,2023-12-31,13.5,14023.800000000001,Healthy,376.0,0.0
CHINA-WAREHOUSE,MAT-0268,P1957A,2023-12-31,254.85,264842.06,Healthy,376.0,0.0
CHINA-WAREHOUSE,MAT-0268,P5011A,2023-12-31,22.5,23373.000000000004,Healthy,376.0,0.0
CHINA-WAREHOUSE,MAT-0006,P6244A,2023-12-31,3.85,4091.0800000000004,Expired,,818.2160000000001
CHINA-WAREHOUSE,MAT-0276,5252A8860,2023-12-31,49.4,14108.640000000001,Healthy,148.0,0.0
CHINA-WAREHOUSE,MAT-0276,1576A9952,2023-12-31,4.125,1178.1000000000001,Healthy,148.0,0.0
CHINA-WAREHOUSE,MAT-0386,5595A7743,2023-12-31,1.25,365.82000000000005,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,1057A3828,2023-12-31,1.375,402.36,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,8096A8907,2023-12-31,1.325,387.66,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,9686A6731,2023-12-31,1.025,299.88000000000005,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,2495A6397,2023-12-31,1.35,395.08000000000004,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,7257A2196,2023-12-31,1.325,387.66,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,1516A3574,2023-12-31,1.325,387.66,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,5591A3159,2023-12-31,1.25,365.82000000000005,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,8854A9016,2023-12-31,1.325,387.66,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,3919A6300,2023-12-31,1.325,387.66,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,2005A4262,2023-12-31,6.825,1996.9600000000003,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,2276A1150,2023-12-31,1.35,395.08000000000004,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,8617A1424,2023-12-31,1.35,395.08000000000004,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,9926A2134,2023-12-31,2.75,804.72,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,9687A9910,2023-12-31,57.675,16875.74,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,7553A2383,2023-12-31,22.0,6437.200000000001,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,6811A5696,2023-12-31,86.55,25324.600000000002,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0386,9533A2024,2023-12-31,39.875,11667.460000000001,Urgent to Clear,29.0,0.0
CHINA-WAREHOUSE,MAT-0380,4607A1326,2023-12-31,0.725,212.10000000000002,Healthy,273.0,0.0
CHINA-WAREHOUSE,MAT-0380,4170A6898,2023-12-31,12.375,3620.9600000000005,Healthy,273.0,0.0
CHINA-WAREHOUSE,MAT-0380,6224A3478,2023-12-31,74.15,21696.36,Healthy,273.0,0.0
CHINA-WAREHOUSE,MAT-0380,7232A1786,2023-12-31,41.25,12069.820000000002,Healthy,273.0,0.0
CHINA-WAREHOUSE,MAT-0380,8843A3640,2023-12-31,15.125,4425.540000000001,Healthy,273.0,0.0
CHINA-WAREHOUSE,MAT-0380,3207A6610,2023-12-31,16.5,4827.900000000001,Healthy,273.0,0.0
CHINA-WAREHOUSE,MAT-0380,2593A2216,2023-12-31,70.075,20503.980000000003,Healthy,273.0,0.0
CHINA-WAREHOUSE,MAT-0380,2045A2314,2023-12-31,24.75,7241.920000000001,Healthy,273.0,0.0
CHINA-WAREHOUSE,MAT-0055,9307A3844,2023-12-31,0.0,3530.5200000000004,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,2340A3046,2023-12-31,0.0,16130.100000000002,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,3352A8529,2023-12-31,1.175,431.06000000000006,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,2136A3715,2023-12-31,38.5,14121.800000000001,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,9782A3702,2023-12-31,49.5,18156.600000000002,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,8232A8755,2023-12-31,11.0,4034.8,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,8441A6028,2023-12-31,13.75,5043.500000000001,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,3111A2026,2023-12-31,13.75,5043.500000000001,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,3103A5393,2023-12-31,87.825,32214.280000000002,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,8879A8820,2023-12-31,21.95,8051.260000000001,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,7543A6859,2023-12-31,9.625,3530.5200000000004,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,8943A7033,2023-12-31,65.925,24181.36,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,3068A4991,2023-12-31,89.275,32746.140000000003,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,8800A2884,2023-12-31,68.65,25180.820000000003,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,7455A5543,2023-12-31,9.625,3530.5200000000004,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,1943A3039,2023-12-31,13.725,5034.400000000001,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,1924A5267,2023-12-31,75.525,27702.640000000003,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,2697A1882,2023-12-31,52.175,19137.86,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0055,9047A7243,2023-12-31,42.575,15616.580000000002,Near Expiry,67.0,0.0
CHINA-WAREHOUSE,MAT-0202,1636A5119,2023-12-31,8.25,2298.5200000000004,Healthy,156.0,0.0
CHINA-WAREHOUSE,MAT-0202,2088A8246,2023-12-31,1.3,362.18,Healthy,156.0,0.0
CHINA-WAREHOUSE,MAT-0202,3103A9292,2023-12-31,83.875,23367.54,Healthy,156.0,0.0
CHINA-WAREHOUSE,MAT-0202,8540A7532,2023-12-31,15.05,4193.0,Healthy,156.0,0.0
CHINA-WAREHOUSE,MAT-0202,8000A2879,2023-12-31,17.875,14939.960000000001,Healthy,156.0,0.0
CHINA-WAREHOUSE,MAT-0202,3473A5299,2023-12-31,1.3,2660.7000000000003,Healthy,156.0,0.0
CHINA-WAREHOUSE,MAT-0007,6711A4739,2023-12-31,30.25,8851.220000000001,Urgent to Clear,12.0,0.0
CHINA-WAREHOUSE,MAT-0007,7032A1944,2023-12-31,81.05,23715.300000000003,Urgent to Clear,12.0,0.0
CHINA-WAREHOUSE,MAT-0007,3770A5786,2023-12-31,4.125,1206.94,Urgent to Clear,12.0,0.0
CHINA-WAREHOUSE,MAT-0007,2203A7720,2023-12-31,2.3,672.98,Urgent to Clear,12.0,0.0
CHINA-WAREHOUSE,MAT-0317,R2819A,2023-12-31,1.0,1029.0,Near Expiry,55.0,0.0
CHINA-WAREHOUSE,MAT-0317,R7052A,2023-12-31,175.9,181001.1,Near Expiry,55.0,0.0
CHINA-WAREHOUSE,MAT-0317,S4433A,2023-12-31,0.025,25.76,Near Expiry,55.0,0.0
CHINA-WAREHOUSE,MAT-0277,S3693A,2023-12-31,51.925,32785.48,Expired,,6557.096000000001
CHINA-WAREHOUSE,MAT-0323,P5994A,2023-12-31,0.525,518.98,Healthy,356.0,0.0
CHINA-WAREHOUSE,MAT-0323,P3613A,2023-12-31,1.1,1087.24,Healthy,356.0,0.0
CHINA-WAREHOUSE,MAT-0323,P3281A,2023-12-31,1.4,1383.7600000000002,Healthy,356.0,0.0
CHINA-WAREHOUSE,MAT-0323,P6535A,2023-12-31,1.1,1087.24,Healthy,356.0,0.0
CHINA-WAREHOUSE,MAT-0323,P7395A,2023-12-31,1.35,1433.18,Healthy,356.0,0.0
CHINA-WAREHOUSE,MAT-0323,P4366A,2023-12-31,1.45,1433.18,Healthy,356.0,0.0
CHINA-WAREHOUSE,MAT-0323,P4713A,2023-12-31,1.3,1383.7600000000002,Healthy,356.0,0.0
CHINA-WAREHOUSE,MAT-0323,P5026A,2023-12-31,1.425,1408.5400000000002,Healthy,356.0,0.0
CHINA-WAREHOUSE,MAT-0323,P9706A,2023-12-31,1.325,1408.5400000000002,Healthy,356.0,0.0
